order_number,order_date,serial_number,product_name,item_type,registration_no
4278,01-03-2025,AS2501172C1461,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7195059
4278,01-03-2025,SYS1191161C1713,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7195059
4279,01-03-2025,RSBB2M0110325026223,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195240
4279,01-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195240
4279,01-03-2025,RSBB2M0110325026272,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195240
4279,01-03-2025,RSBB2M0110325026273,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195240
4279,01-03-2025,RSBB2M0110325026263,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195240
4279,01-03-2025,RSBB2M0110325026284,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195240
4279,01-03-2025,RSBB2M0110325026293,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7195240
4279,01-03-2025,SYS1191161B9464,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7195240
4280,03-06-2025,01513.12505G05-00094,SELEC 1.5 KW,Inverter,NP-GJUG25-4730511
4281,03-06-2025,01513.12505G05-00060,SELEC 1.5 KW,Inverter,NP-GJUG25-7441339
4283,06-01-2025,MS2411241C2684,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7195995
4283,06-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7195995
4283,06-01-2025,MS2411241C2579,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7195995
4283,06-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7195995
4283,06-01-2025,MS2411241C2695,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7195995
4283,06-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7195995
4283,06-01-2025,MS2411241C2720,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7195995
4283,06-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7195995
4283,06-01-2025,MS2411241C2624,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7195995
4283,06-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7195995
4283,06-01-2025,MS2411241C2660,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7195995
4283,06-01-2025,SYS1191161D0443,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7195995
4284,03-03-2025,MS2407221A5230,ADANI DCR BIFACIAL 535 WP,Solar Panel,NP-GJUG25-7196998
4284,03-03-2025,MS2407221A5198,ADANI DCR BIFACIAL 535 WP,Solar Panel,NP-GJUG25-7196998
4284,03-03-2025,MS2407221A5228,ADANI DCR BIFACIAL 535 WP,Solar Panel,NP-GJUG25-7196998
4284,03-03-2025,MS2410162A1491,ADANI DCR BIFACIAL 535 WP,Solar Panel,NP-GJUG25-7196998
4284,03-03-2025,MS2410162A1448,ADANI DCR BIFACIAL 535 WP,Solar Panel,NP-GJUG25-7196998
4284,03-03-2025,MS2410162A1427,ADANI DCR BIFACIAL 535 WP,Solar Panel,NP-GJUG25-7196998
4284,03-03-2025,SYS1191161B8161,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7196998
4285,06-01-2025,MS2411241C1934,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7197886
4285,06-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7197886
4285,06-01-2025,MS2411241C2653,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7197886
4285,06-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7197886
4285,06-01-2025,MS2411241C2649,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7197886
4285,06-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7197886
4285,06-01-2025,MS2411241C1937,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7197886
4285,06-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7197886
4285,06-01-2025,MS2411241C2508,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7197886
4285,06-01-2025,,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7197886
4285,06-01-2025,MS2411241C2659,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7197886
4285,06-01-2025,SYS1191161C8285,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7197886
4286,05-03-2025,RSBB2M0280125010549,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,RSBB2M0280125010695,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,RSBB2M0280125010563,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,RSBB2M0280125010682,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,RSBB2M0110325026488,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,RSBB2M0110325026444,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,RSBB2M0280125010705,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,RSBB2M0280125010645,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7214696
4286,05-03-2025,SYS1191161C9794,SOLAR YAAN 4.2 KW,Inverter,NP-GJUG25-7214696
4288,02-03-2025,AS2501172C0887,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-5221626
4288,02-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-5221626
4288,02-03-2025,AS2501172C4764,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-5221626
4288,02-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-5221626
4288,02-03-2025,AS2501172C0005,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-5221626
4288,02-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-5221626
4288,02-03-2025,AS2501172C0173,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-5221626
4288,02-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-5221626
4288,02-03-2025,AS2501172C4218,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-5221626
4288,02-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-5221626
4288,02-03-2025,AS2501172C5515,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-5221626
4288,02-03-2025,SYS1191161C2842,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-5221626
4290,28-02-2025,RSBB2M0110325026497,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7219871
4290,28-02-2025,RSBB2M0110325026475,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7219871
4290,28-02-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7219871
4290,28-02-2025,RSBB2M0110325026527,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7219871
4290,28-02-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7219871
4290,28-02-2025,RSBB2M0110325026516,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7219871
4290,28-02-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7219871
4290,28-02-2025,RSBB2M0110325026461,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7219871
4290,28-02-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7219871
4290,28-02-2025,RSBB2M0110325026336,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7219871
4290,28-02-2025,SYS1191161B9190,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7219871
4292,05-03-2025,AS2501222A0382,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7218702
4292,05-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7218702
4292,05-03-2025,AS2501222A0431,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7218702
4292,05-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7218702
4292,05-03-2025,AS2501202C4826,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7218702
4292,05-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7218702
4292,05-03-2025,AS2501202C6077,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7218702
4292,05-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7218702
4292,05-03-2025,AS2501202C5057,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7218702
4292,05-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7218702
4292,05-03-2025,AS2501222A0469,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7218702
4292,05-03-2025,SYS1191161C1826,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7218702
4293,08-03-2025,RSBB2M0280125010483,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7233996
4293,08-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7233996
4293,08-03-2025,RSBB2M0110325026226,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7233996
4293,08-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7233996
4293,08-03-2025,RSBB2M0280125010603,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7233996
4293,08-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7233996
4293,08-03-2025,RSBB2M0280125010600,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7233996
4293,08-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7233996
4293,08-03-2025,RSBB2M0280125010678,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7233996
4293,08-03-2025,RSBB2M0280125010564,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7233996
4293,08-03-2025,SYS1191161B9789,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7233996
4295,13-03-2025,RSBB2M0110325026632,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7264679
4295,13-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7264679
4295,13-03-2025,RSBB2M0110325026653,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7264679
4295,13-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7264679
4295,13-03-2025,RSBB2M0110325026217,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7264679
4295,13-03-2025,RSBB2M0110325026650,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7264679
4295,13-03-2025,RSBB2M0110325026661,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7264679
4295,13-03-2025,RSBB2M0110325026229,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7264679
4295,13-03-2025,RSBB2M0110325026283,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7264679
4295,13-03-2025,SYS1191161D1242,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG25-7264679
4296,15-03-2025,RSBB2M0110325026419,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,RSBB2M0110325026401,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,RSBB2M0110325026421,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,RSBB2M0110325026405,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,RSBB2M0110325026534,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,RSBB2M0110325026414,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,RSBB2M0110325026380,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,RSBB2M0110325026373,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,RSBB2M0110325026402,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,RSBB2M0110325026398,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,RSBB2M0110325026170,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7271734
4296,15-03-2025,SYS119119127117,SOLAR YAAN 6.0 KW,Inverter,NP-GJUG25-7271734
4297,17-03-2025,AS2501182C2634,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7279089
4297,17-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7279089
4297,17-03-2025,AS2501182C3718,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7279089
4297,17-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7279089
4297,17-03-2025,AS2501182C2662,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7279089
4297,17-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7279089
4297,17-03-2025,AS2501172C0727,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7279089
4297,17-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7279089
4297,17-03-2025,AS2501182C2521,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7279089
4297,17-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7279089
4297,17-03-2025,AS2501172C0786,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7279089
4297,17-03-2025,SYS1191161B9693,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7279089
4298,20-03-2025,RSBB2M0110325026145,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG24-002957701
4298,20-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG24-002957701
4298,20-03-2025,RSBB2M0110325026079,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG24-002957701
4298,20-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG24-002957701
4298,20-03-2025,RSBB2M0110325026310,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG24-002957701
4298,20-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG24-002957701
4298,20-03-2025,RSBB2M0110325026611,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG24-002957701
4298,20-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG24-002957701
4298,20-03-2025,RSBB2M0110325025875,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG24-002957701
4298,20-03-2025,,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG24-002957701
4298,20-03-2025,RSBB2M0100325024116,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG24-002957701
4298,20-03-2025,SYS1191161B9319,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG24-002957701
4299,09-01-2025,AS2502011A0803,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-006165353
4299,09-01-2025,AS2502011A0820,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-006165353
4299,09-01-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-006165353
4299,09-01-2025,AS2502011A0821,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-006165353
4299,09-01-2025,AS2502011A0799,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-006165353
4299,09-01-2025,AS2502011A0796,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-006165353
4299,09-01-2025,AS2502011A0642,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-006165353
4299,09-01-2025,SYS11911HK63HB,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-006165353
4301,21-03-2025,AS2501182C4716,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,AS2501182C4768,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,AS2501182C4769,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,AS2501182C4837,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,AS2404151C4374,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,AS2404151C4158,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,AS2404151C0082,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJTPA25-7313070
4301,21-03-2025,SYS1191161A7107,SOLAR YAAN 4.0 KW,Inverter,NP-GJTPA25-7313070
4302,21-03-2025,AS2501222A1082,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7322845
4302,21-03-2025,AS2501222A1120,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7322845
4302,21-03-2025,AS2501202C6089,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7322845
4302,21-03-2025,AS2501202C5337,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7322845
4302,21-03-2025,AS2501222A1145,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7322845
4302,21-03-2025,AS2501222A0381,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7322845
4302,21-03-2025,SYS1191161C1488,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7322845
4303,21-03-2025,MS2505102B2774,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-7340563
4303,21-03-2025,MS2505052B1175,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-7340563
4303,21-03-2025,MS2505062A0072,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-7340563
4303,21-03-2025,MS2505062A1281,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-7340563
4303,21-03-2025,MS2505062A4573,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-7340563
4303,21-03-2025,MS2505062A2024,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-7340563
4303,21-03-2025,MS2505102B2372,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-7340563
4303,21-03-2025,SYS1191161B4306,SOLAR YAAN 3.6 KW,Inverter,NP-GJTPA25-7340563
4304,25-03-2025,AS2501202C5372,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7341873
4304,25-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7341873
4304,25-03-2025,AS2501202C5891,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7341873
4304,25-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7341873
4304,25-03-2025,AS2501202C5874,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7341873
4304,25-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7341873
4304,25-03-2025,AS2501202C5500,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7341873
4304,25-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7341873
4304,25-03-2025,AS2501202C5293,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7341873
4304,25-03-2025,AS2501202C5485,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7341873
4304,25-03-2025,SYS1191161D0803,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7341873
4309,27-03-2025,AS2503262C5519,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7353181
4309,27-03-2025,,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7353181
4309,27-03-2025,AS2503282A0255,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7353181
4309,27-03-2025,,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7353181
4309,27-03-2025,AS2503282A0155,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7353181
4309,27-03-2025,,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7353181
4309,27-03-2025,AS2503262C5398,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7353181
4309,27-03-2025,,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7353181
4309,27-03-2025,AS2503282A0132,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7353181
4309,27-03-2025,,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7353181
4309,27-03-2025,AS2503282A0166,ADANI DCR TOPCON 580 WP,Solar Panel,NP-GJUG25-7353181
4309,27-03-2025,SYS1191161C0554,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-7353181
4310,27-03-2025,AS2501182C4748,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C5494,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C4352,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C2925,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C4574,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C5431,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C4313,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C4516,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C3500,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501172C1166,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C4008,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C3664,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C4327,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,AS2501182C4396,ADANI DCR TOPCON 575 WP,Solar Panel,NP-GJUG25-7356018
4310,27-03-2025,SYS11911SC23939,SOLAR YAAN 8.0 KW,Inverter,NP-GJUG25-7356018
4311,27-03-2025,RSBB2M0110325026472,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7356942
4311,27-03-2025,RSBB2M0110325026617,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7356942
4311,27-03-2025,RSBB2M0110325026636,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-7356942
